Fecha;Estación;Temp_Max;Temp_Min;Temp_Med;Hum_Max;Hum_Min;Hum_Med;Lluvia_Max;Lluvia_Min;Lluvia_Med;Presion_Max;Presion_Min;Presion_Med;Viento_Max;Viento_Min;Viento_Med
2024-04-01 00:00:00;Villarreal;26,2;12,8;19,5;96;67;81,5;2,9;1,1;2;1013,7;1007,2;1010,5;23,9;12,9;18,4
2024-04-01 00:00:00;Segorbe;23,7;14,4;19,1;88;57;72,5;0;0;0;1011,9;1009,1;1010,5;22,2;8,6;15,4
2024-04-01 00:00:00;Morella;20,5;9,9;15,2;97;67;82;1,1;0,7;0,9;1018;1014,4;1016,2;25,1;15,8;20,4
2024-04-02 00:00:00;Castellón-N;21,8;14,3;18;83;46;64,5;4,7;2,8;3,7;1026,2;1018,3;1022,3;18,5;9,4;13,9
2024-04-02 00:00:00;Benicàssim;27,3;19;23,2;89;49;69;3,1;0,3;1,7;1018,4;1010;1014,2;20,9;11,2;16
2024-04-02 00:00:00;Villarreal;32,5;20,6;26,6;97;63;80;2;1,5;1,8;1016,8;1014,5;1015,7;12,3;4,9;8,6
2024-04-02 00:00:00;Segorbe;20,2;11,5;15,8;90;63;76,5;1,5;0,6;1;1008,9;1004,8;1006,8;22,9;11,2;17
2024-04-02 00:00:00;Morella;21,4;11,1;16,2;92;61;76,5;1,9;0,8;1,4;1014,1;1008,9;1011,5;19,2;9,3;14,3
2024-04-03 00:00:00;Castellón-N;17,8;9,7;13,7;83;63;73;1,5;0,8;1,1;1014,1;1009;1011,6;24,4;14,7;19,6
2024-04-03 00:00:00;Benicàssim;27;18,1;22,5;95;53;74;3,1;0,8;2;1013,1;1006,3;1009,7;23,6;11,8;17,7
2024-04-03 00:00:00;Villarreal;24,5;14;19,3;80;42;61;0;0;0;1015,9;1010,1;1013;15,9;6,1;11
2024-04-03 00:00:00;Segorbe;24,5;19;21,7;94;40;67;1,5;0,8;1,2;1022,1;1019,5;1020,8;15,9;13,7;14,8
2024-04-03 00:00:00;Morella;22,6;13,4;18;82;56;69;5,3;5,2;5,3;1015,4;1011,1;1013,3;25,1;15,2;20,2
2024-04-04 00:00:00;Castellón-N;20,9;14,3;17,6;89;67;78;4,3;0,4;2,4;1015,3;1011,8;1013,6;14,1;2,4;8,2
2024-04-04 00:00:00;Benicàssim;16,2;5,1;10,6;92;65;78,5;3,3;1,7;2,5;1017,8;1012,5;1015,2;16,1;0,6;8,3
2024-04-04 00:00:00;Villarreal;23,2;11,7;17,5;96;43;69,5;5,8;4,3;5,1;1015,1;1009;1012,1;22,8;14,7;18,8
2024-04-04 00:00:00;Segorbe;27,7;19,4;23,5;84;50;67;5,4;0,6;3;1011,5;1007,9;1009,7;16,8;4,6;10,7
2024-04-04 00:00:00;Morella;20;9,3;14,6;89;45;67;1,7;0,6;1,2;1013,5;1008,9;1011,2;15,1;2,1;8,6
2024-04-05 00:00:00;Castellón-N;21,2;10,5;15,8;88;47;67,5;0;0;0;1012;1004,2;1008,1;21;14;17,5
2024-04-05 00:00:00;Benicàssim;26,5;16,8;21,7;96;66;81;1,4;0,9;1,1;1013,1;1005,3;1009,2;10,8;0,5;5,7
2024-04-05 00:00:00;Villarreal;35;25,2;30,1;89;65;77;0,8;0,2;0,5;1016,9;1013,6;1015,2;16,6;8,3;12,4
2024-04-05 00:00:00;Segorbe;26,8;14,1;20,5;93;42;67,5;3,4;1,6;2,5;1008,4;1002,3;1005,3;13,3;3,9;8,6
2024-04-05 00:00:00;Morella;26,5;18,8;22,7;98;60;79;1,7;0,7;1,2;1020,3;1014,1;1017,2;20,4;12,6;16,5
2024-04-06 00:00:00;Castellón-N;19,6;10,7;15,2;97;41;69;3;2,6;2,8;1011,1;1003,7;1007,4;20,4;14,6;17,5
2024-04-06 00:00:00;Benicàssim;36,8;26,8;31,8;80;66;73;3,2;2,9;3,1;1011,4;1002,1;1006,7;25;12,6;18,8
2024-04-06 00:00:00;Villarreal;27,9;19,9;23,9;95;57;76;0;0;0;1016,4;1014,7;1015,6;9,8;0;4,9
2024-04-06 00:00:00;Segorbe;21;14,9;17,9;85;61;73;8,4;2,9;5,6;1013,7;1008,7;1011,2;24,4;11,1;17,8
2024-04-06 00:00:00;Morella;23,3;13,2;18,2;80;55;67,5;3,7;0,9;2,3;1014,4;1006,6;1010,5;26;14,6;20,3
2024-04-07 00:00:00;Castellón-N;33,6;24,4;29;91;64;77,5;3,6;2,2;2,9;1009;1005,4;1007,2;22,1;10,9;16,5
2024-04-07 00:00:00;Benicàssim;34,8;26,1;30,4;84;67;75,5;5,5;5,2;5,3;1010,2;1002,4;1006,3;26,1;14,3;20,2
2024-04-07 00:00:00;Villarreal;26;15,6;20,8;95;55;75;3,9;0,5;2,2;1010,8;1007,9;1009,3;16,2;5,6;10,9
2024-04-07 00:00:00;Segorbe;24,9;14,4;19,6;88;64;76;0,1;0;0,1;1013,7;1009,5;1011,6;22,4;17,9;20,2
2024-04-07 00:00:00;Morella;21;9,1;15,1;93;54;73,5;5,4;1,3;3,3;1013,2;1007,6;1010,4;25,6;17;21,3
2024-04-08 00:00:00;Castellón-N;29,3;20,7;25;88;44;66;0;0;0;1016,7;1009,4;1013,1;19,1;12,9;16
2024-04-08 00:00:00;Benicàssim;19,6;8,8;14,2;88;61;74,5;3,2;2,9;3;1018,8;1014,3;1016,6;18,1;11;14,5
2024-04-08 00:00:00;Villarreal;32;27,1;29,6;90;67;78,5;0,6;0,1;0,4;1023,5;1019,9;1021,7;16,6;7;11,8
2024-04-08 00:00:00;Segorbe;27,1;18;22,5;80;50;65;0;0;0;1021,4;1016,3;1018,8;22,3;13;17,6
2024-04-08 00:00:00;Morella;21,7;8,3;15;90;40;65;0,7;0,3;0,5;1011,4;1007,6;1009,5;20,1;10,1;15,1
2024-04-09 00:00:00;Castellón-N;26,3;12,1;19,2;92;41;66,5;0;0;0;1016,6;1011,6;1014,1;20,2;9,5;14,8
2024-04-09 00:00:00;Benicàssim;24,9;15;19,9;85;49;67;0,4;0,2;0,3;1030,1;1026,6;1028,3;20,5;15;17,7
2024-04-09 00:00:00;Villarreal;25,6;17,4;21,5;85;40;62,5;5,1;4,6;4,9;1017,8;1016,4;1017,1;29,2;22,8;26
2024-04-09 00:00:00;Segorbe;32,6;20,6;26,6;86;48;67;0;0;0;1015,8;1011,7;1013,7;20,1;10,9;15,5
2024-04-09 00:00:00;Morella;14,8;2,6;8,7;93;51;72;0,5;0,3;0,4;1016,8;1013,6;1015,2;8,7;0;4,4
2024-04-10 00:00:00;Castellón-N;27,6;18;22,8;84;50;67;2,3;1,3;1,8;1009,9;1006,4;1008,1;24,2;15,3;19,8
2024-04-10 00:00:00;Benicàssim;22,8;8,9;15,8;93;45;69;3;0,5;1,8;1012;1011,4;1011,7;24,8;13,5;19,2
2024-04-10 00:00:00;Villarreal;24,1;14,4;19,2;81;41;61;0;0;0;1012,1;1009,3;1010,7;28,9;16,2;22,5
2024-04-10 00:00:00;Segorbe;14;7;10,5;97;59;78;0,6;0,1;0,4;1024,7;1019,1;1021,9;22,4;14,5;18,4
2024-04-10 00:00:00;Morella;28,6;19,4;24;99;55;77;3,8;3,8;3,8;1023;1017,6;1020,3;26,4;19,6;23
2024-04-11 00:00:00;Castellón-N;20,4;12,7;16,5;81;63;72;2,2;1;1,6;1009,9;1007,5;1008,7;19,8;11,2;15,5
2024-04-11 00:00:00;Benicàssim;21,6;8,5;15;87;62;74,5;5,8;3,4;4,6;1016,2;1011,3;1013,8;11,5;0;5,8
2024-04-11 00:00:00;Villarreal;24,3;12,8;18,6;97;48;72,5;1,5;0,4;0,9;1021,2;1015,6;1018,4;21,8;7,8;14,8
2024-04-11 00:00:00;Segorbe;30,8;19,3;25;80;61;70,5;0;0;0;1010;1003,5;1006,8;20,9;15;17,9
2024-04-11 00:00:00;Morella;24,1;17;20,6;90;55;72,5;0;0;0;1017,6;1011,9;1014,8;29,5;17;23,3
2024-04-12 00:00:00;Castellón-N;22,9;11,2;17,1;93;54;73,5;0;0;0;1016,7;1016;1016,3;19,8;12,9;16,3
2024-04-12 00:00:00;Benicàssim;25,5;17,7;21,6;89;60;74,5;2,1;1,4;1,7;1015;1011,6;1013,3;18,8;12,8;15,8
2024-04-12 00:00:00;Villarreal;27;15,9;21,4;92;69;80,5;0,1;0;0,1;1012,1;1006,7;1009,4;21,9;12,1;17
2024-04-12 00:00:00;Segorbe;30,4;21,7;26;98;57;77,5;3,6;3,2;3,4;1013,4;1003,6;1008,5;15,9;5;10,5
2024-04-12 00:00:00;Morella;21,2;7,7;14,5;96;54;75;0;0;0;1017,6;1012;1014,8;17,4;5,1;11,3
2024-04-13 00:00:00;Castellón-N;26,9;16,5;21,7;81;55;68;3,3;2,1;2,7;1015,3;1011,6;1013,4;28,5;21,6;25
2024-04-13 00:00:00;Benicàssim;27,1;17,8;22,5;82;69;75,5;0;0;0;1011,3;1008,3;1009,8;21,6;15,7;18,7
2024-04-13 00:00:00;Villarreal;22,6;16,9;19,8;87;59;73;0,5;0,2;0,3;1020,4;1018;1019,2;24;16,1;20
2024-04-13 00:00:00;Segorbe;33;21,5;27,3;81;60;70,5;0;0;0;1018;1013,6;1015,8;19,2;5,3;12,2
2024-04-13 00:00:00;Morella;21,3;11,1;16,2;85;46;65,5;4,4;2,8;3,6;1013,6;1012;1012,8;14,7;3,8;9,2
2024-04-14 00:00:00;Castellón-N;24,3;14,2;19,2;83;53;68;0;0;0;1013,8;1008,4;1011,1;16,5;2,2;9,3
2024-04-14 00:00:00;Benicàssim;29,5;19;24,3;99;46;72,5;0;0;0;1015;1009,2;1012,1;15,4;4,5;10
2024-04-14 00:00:00;Villarreal;19,5;8,1;13,8;83;46;64,5;2,8;1,3;2,1;1010,2;1004;1007,1;20,1;18,2;19,1
2024-04-14 00:00:00;Segorbe;31,2;20,9;26,1;82;43;62,5;5;0,8;2,9;1011,6;1005,8;1008,7;28,9;14;21,5
2024-04-14 00:00:00;Morella;26,8;15,9;21,3;92;64;78;0;0;0;1018,2;1014,7;1016,5;21,6;12,3;16,9
2024-04-15 00:00:00;Castellón-N;27,5;17,3;22,4;80;43;61,5;2,5;0,2;1,4;1017,2;1012,4;1014,8;28,2;17,3;22,7
2024-04-15 00:00:00;Benicàssim;27,2;15,1;21,1;95;61;78;0;0;0;1002,8;998,8;1000,8;23,8;14,9;19,3
2024-04-15 00:00:00;Villarreal;29;18,7;23,9;83;54;68,5;1,1;0,9;1;1017,5;1009,5;1013,5;11,5;2,8;7,2
2024-04-15 00:00:00;Segorbe;29,2;16,2;22,7;90;52;71;1,1;0,4;0,8;1016,8;1010,3;1013,6;24,3;15,4;19,9
2024-04-15 00:00:00;Morella;26,7;14,3;20,5;97;50;73,5;4,2;2,1;3,2;1014,7;1008,6;1011,7;19,4;8,9;14,1
2024-04-16 00:00:00;Castellón-N;19,7;7,1;13,4;95;50;72,5;0,7;0,2;0,4;1025;1020,8;1022,9;16,7;8,3;12,5
2024-04-16 00:00:00;Benicàssim;33,3;28,9;31,1;97;67;82;10,2;7;8,6;1009,5;1004,6;1007;20,3;7,8;14,1
2024-04-16 00:00:00;Villarreal;34,2;23,4;28,8;87;48;67,5;4,4;0,2;2,3;1009,8;1008,4;1009,1;12,2;4,9;8,5
2024-04-16 00:00:00;Segorbe;19,1;8,5;13,8;80;50;65;0;0;0;1009,8;1005,7;1007,8;17;2,4;9,7
2024-04-16 00:00:00;Morella;21,9;10,2;16,1;86;55;70,5;1,9;1,7;1,8;1014,7;1011,2;1013;20,9;11,6;16,2
2024-04-17 00:00:00;Castellón-N;20,3;8,3;14,3;90;61;75,5;0,7;0,3;0,5;1014,6;1011,3;1012,9;20,4;12,2;16,3
2024-04-17 00:00:00;Benicàssim;20,3;13,5;16,9;95;48;71,5;3,7;1,1;2,4;1027,6;1020,8;1024,2;26,5;14,1;20,3
2024-04-17 00:00:00;Villarreal;34,3;25,8;30,1;94;62;78;1,7;1,2;1,4;1017,8;1012,5;1015,1;21,4;7,4;14,4
2024-04-17 00:00:00;Segorbe;26,9;15,3;21,1;99;45;72;0;0;0;1023,1;1017,9;1020,5;16,9;8,7;12,8
2024-04-17 00:00:00;Morella;21,8;13,2;17,5;89;64;76,5;0;0;0;1014;1010,2;1012,1;25,5;14,7;20,1
2024-04-18 00:00:00;Castellón-N;26,3;17,8;22,1;97;55;76;3,1;1,3;2,2;1014,5;1007,4;1011;20;7,7;13,9
2024-04-18 00:00:00;Benicàssim;22,6;16,2;19,4;88;48;68;4,2;2,9;3,6;1017,1;1012,8;1015;16;4,3;10,1
2024-04-18 00:00:00;Villarreal;27,1;18,3;22,7;83;57;70;0;0;0;1012,1;1003,8;1007,9;24,3;15,4;19,9
2024-04-18 00:00:00;Segorbe;26,4;16,1;21,3;96;43;69,5;0;0;0;1014,7;1010,5;1012,6;21,2;7,8;14,5
2024-04-18 00:00:00;Morella;23,4;15,5;19,4;91;44;67,5;1;0,1;0,6;1013,5;1004,1;1008,8;8,8;0;4,4
2024-04-19 00:00:00;Castellón-N;25;16,5;20,8;82;68;75;4,4;2,8;3,6;1013,6;1008,9;1011,3;19,5;9,7;14,6
2024-04-19 00:00:00;Benicàssim;24,1;13,6;18,8;97;59;78;0;0;0;1009,7;1008,2;1009;24,3;13,6;19
2024-04-19 00:00:00;Villarreal;27,5;20,4;24;90;60;75;0,2;0,1;0,1;1019,3;1016,2;1017,8;17,3;6,7;12
2024-04-19 00:00:00;Segorbe;39,3;28,7;34;98;57;77,5;5,6;1,9;3,8;1010,1;1002,9;1006,5;12,5;0;6,3
2024-04-19 00:00:00;Morella;26;21,3;23,7;99;48;73,5;4;1,1;2,5;1018,6;1015,3;1016,9;13,5;3,7;8,6
2024-04-20 00:00:00;Castellón-N;25,2;15,9;20,5;94;54;74;0;0;0;1016,6;1011,4;1014;12,2;6,2;9,2
2024-04-20 00:00:00;Benicàssim;25,1;11,1;18,1;84;60;72;0;0;0;999,4;993;996,2;19,5;6,1;12,8
2024-04-20 00:00:00;Villarreal;20,6;9,9;15,2;87;62;74,5;3,4;3,1;3,2;1012,9;1007,8;1010,3;22,7;12,8;17,7
2024-04-20 00:00:00;Segorbe;29,9;20,8;25,3;96;46;71;7,9;5,7;6,8;1012,2;1007,3;1009,7;20,3;11,5;15,9
2024-04-20 00:00:00;Morella;24,9;15;20;92;44;68;0;0;0;1024,4;1019,7;1022,1;22,9;17;20
2024-04-21 00:00:00;Castellón-N;22,6;14;18,3;92;69;80,5;0,2;0,2;0,2;1011,7;1007,7;1009,7;18,8;4,9;11,8
2024-04-21 00:00:00;Benicàssim;15,6;8,2;11,9;92;47;69,5;0;0;0;1010,9;1009,2;1010,1;16,3;12,4;14,4
2024-04-21 00:00:00;Villarreal;19,9;7,5;13,7;84;44;64;2,6;1,2;1,9;1007,3;1004,6;1006;19,8;7,2;13,5
2024-04-21 00:00:00;Segorbe;29,5;18,3;23,9;92;58;75;2,1;0,1;1,1;1014;1004,9;1009,5;11,2;1,9;6,5
2024-04-21 00:00:00;Morella;31,1;24;27,5;95;64;79,5;0,4;0,4;0,4;1007;1000,8;1003,9;23,3;11,8;17,6
2024-04-22 00:00:00;Castellón-N;20,6;10,5;15,6;91;45;68;1;0,1;0,6;1015,5;1012,9;1014,2;20,9;15;17,9
2024-04-22 00:00:00;Benicàssim;19;11,1;15;98;45;71,5;4,8;1,7;3,3;1017,6;1014,8;1016,2;17,3;6,5;11,9
2024-04-22 00:00:00;Villarreal;21,9;12,4;17,1;93;53;73;1;0,6;0,8;1023;1018,3;1020,6;25,9;14,2;20,1
2024-04-22 00:00:00;Segorbe;17,7;9,9;13,8;95;45;70;0;0;0;1014,5;1008,3;1011,4;26,3;15,4;20,8
2024-04-22 00:00:00;Morella;22,8;16,9;19,9;90;66;78;2,1;1,3;1,7;1025,5;1018,1;1021,8;23,9;16,8;20,4
2024-04-23 00:00:00;Castellón-N;22,4;12,6;17,5;97;65;81;3,5;1,8;2,7;1009,6;1002,2;1005,9;20,5;15,7;18,1
2024-04-23 00:00:00;Benicàssim;24,7;14,2;19,5;82;47;64,5;1;0,3;0,6;1015,9;1013,6;1014,8;12,9;0;6,5
2024-04-23 00:00:00;Villarreal;31;20,3;25,7;92;69;80,5;5,2;2,2;3,7;1010,4;1002;1006,2;22,7;13,8;18,3
2024-04-23 00:00:00;Segorbe;21,7;11,1;16,4;99;58;78,5;4,1;0,7;2,4;1016,9;1012,9;1014,9;18,7;10,9;14,8
2024-04-23 00:00:00;Morella;24,2;10,4;17,3;80;50;65;3,1;1,5;2,3;1019,2;1012;1015,6;15,9;6,1;11
2024-04-24 00:00:00;Castellón-N;15,9;3,6;9,8;87;54;70,5;2,2;0,8;1,5;1018;1014,9;1016,4;16,7;4,8;10,7
2024-04-24 00:00:00;Benicàssim;26,3;17,2;21,8;81;52;66,5;2,4;1;1,7;1009,5;1005,1;1007,3;21,7;12,2;17
2024-04-24 00:00:00;Villarreal;17,9;6;11,9;82;69;75,5;0,7;0,5;0,6;1015,7;1009,6;1012,7;25,6;17,8;21,7
2024-04-24 00:00:00;Segorbe;27,9;17,5;22,7;97;58;77,5;7,7;3,5;5,6;1017,1;1011,3;1014,2;21,4;12,9;17,1
2024-04-24 00:00:00;Morella;29,1;22,3;25,7;95;62;78,5;0,3;0;0,2;1017,1;1010;1013,6;18,3;5,9;12,1
2024-04-25 00:00:00;Castellón-N;25,2;17;21,1;91;49;70;1,1;0,6;0,9;1017,1;1011,7;1014,4;12;7;9,5
2024-04-25 00:00:00;Benicàssim;27,1;18,8;22,9;83;48;65,5;4,3;1;2,6;1007,9;999,6;1003,8;21,8;13;17,4
2024-04-25 00:00:00;Villarreal;20,3;11,4;15,8;94;58;76;4,7;1,5;3,1;1020,5;1016,3;1018,4;14,8;6,1;10,4
2024-04-25 00:00:00;Segorbe;11,9;2,1;7;95;48;71,5;4,5;0,4;2,4;1020,8;1014,2;1017,5;26,3;16,4;21,3
2024-04-25 00:00:00;Morella;30,1;23;26,5;86;53;69,5;0;0;0;1006,7;1004;1005,4;20;12,5;16,3
2024-04-26 00:00:00;Castellón-N;26,9;20,5;23,7;90;50;70;6,1;0,8;3,4;1010;1007,1;1008,5;20;6,9;13,5
2024-04-26 00:00:00;Benicàssim;27,1;16,8;21,9;97;41;69;0;0;0;1015,2;1010,2;1012,7;18,6;9,8;14,2
2024-04-26 00:00:00;Villarreal;25,4;15,3;20,3;84;60;72;4,4;3,8;4,1;1013,9;1009,5;1011,7;21,8;18,1;20
2024-04-26 00:00:00;Segorbe;29,5;20,8;25,1;94;43;68,5;0,6;0,5;0,5;1024,6;1020,1;1022,3;26,2;16,1;21,1
2024-04-26 00:00:00;Morella;27,1;16,9;22;93;45;69;0;0;0;1010,1;1006,4;1008,2;20,5;11,2;15,8
2024-04-27 00:00:00;Castellón-N;28,6;15,9;22,2;94;42;68;0;0;0;1007,8;998,8;1003,3;21,5;10,1;15,8
2024-04-27 00:00:00;Benicàssim;18,3;8,3;13,3;92;41;66,5;1,2;0,2;0,7;1026,6;1023,5;1025;14,9;7,5;11,2
2024-04-27 00:00:00;Villarreal;33;20,9;27;98;44;71;2,1;0,4;1,3;1019,5;1015,2;1017,3;18,7;6,9;12,8
2024-04-27 00:00:00;Segorbe;24,1;14,5;19,3;91;58;74,5;4,4;0,5;2,4;1017,9;1011,3;1014,6;19;11,1;15,1
2024-04-27 00:00:00;Morella;28,3;17,9;23,1;99;53;76;1;0,5;0,8;1012,4;1004,5;1008,5;22,4;8,3;15,3
2024-04-28 00:00:00;Castellón-N;26,3;16,2;21,2;80;64;72;2;1,8;1,9;1008,2;1004,2;1006,2;18,4;7,1;12,8
2024-04-28 00:00:00;Benicàssim;27,3;18,5;22,9;88;44;66;1,5;0,5;1;1012,6;1005,4;1009;11,6;1,3;6,4
2024-04-28 00:00:00;Villarreal;32,9;24,4;28,7;93;66;79,5;0;0;0;1023,1;1018,3;1020,7;20,2;6,2;13,2
2024-04-28 00:00:00;Segorbe;28,3;20,1;24,2;91;61;76;3,5;1,1;2,3;1004,4;999,5;1002;12,6;0;6,3
2024-04-28 00:00:00;Morella;25,9;17,7;21,8;97;49;73;0;0;0;1009,5;1002,5;1006;31,2;19;25,1
2024-04-29 00:00:00;Castellón-N;24,5;15,4;20;85;69;77;8,2;2,1;5,2;1025,6;1017,8;1021,7;11,3;3,3;7,3
2024-04-29 00:00:00;Benicàssim;21,7;11,8;16,7;87;58;72,5;11;2;6,5;1016,1;1009,9;1013;20;9,7;14,8
2024-04-29 00:00:00;Villarreal;19,8;9,6;14,7;90;41;65,5;3;1,2;2,1;1022,1;1015,2;1018,6;20,4;13,9;17,1
2024-04-29 00:00:00;Segorbe;22;12,4;17,2;90;44;67;0,6;0,5;0,5;1009,1;1007,4;1008,2;18,8;13,2;16
2024-04-29 00:00:00;Morella;20;10,8;15,4;88;50;69;3,1;2,2;2,7;1012,3;1008,1;1010,2;22,7;14,8;18,8
2024-04-30 00:00:00;Castellón-N;21,1;8,7;14,9;94;57;75,5;3,8;0,3;2;1005,1;997,4;1001,3;22;8,9;15,4
2024-04-30 00:00:00;Benicàssim;26,9;16,8;21,9;90;59;74,5;3,1;2,8;3;1019,3;1017,5;1018,4;17,3;1,2;9,2
2024-04-30 00:00:00;Villarreal;21,9;12,3;17,1;80;42;61;3;2,7;2,9;1014,1;1007,4;1010,7;16,5;4,1;10,3
2024-04-30 00:00:00;Segorbe;29,1;17;23,1;91;44;67,5;11,7;7;9,4;1016,6;1013,4;1015;19,5;5,2;12,4
2024-04-30 00:00:00;Morella;33,5;20,6;27,1;84;46;65;0;0;0;1017,4;1014,9;1016,2;12,6;1,8;7,2
2024-05-01 00:00:00;Castellón-N;27,6;15,8;21,7;88;53;70,5;3,6;2;2,8;1014,5;1012,5;1013,5;10;0;5
2024-05-01 00:00:00;Benicàssim;21,2;9,5;15,4;85;49;67;0,1;0;0,1;1011,7;1010,4;1011;20,6;12;16,3
2024-05-01 00:00:00;Villarreal;22,8;8,8;15,8;90;50;70;3,1;0,7;1,9;1019,5;1013,9;1016,7;21,9;14,7;18,3
2024-05-01 00:00:00;Segorbe;21,2;9,3;15,2;85;54;69,5;3,4;3,3;3,4;1016,7;1006,8;1011,8;20,5;6,1;13,3
2024-05-01 00:00:00;Morella;21,3;11,4;16,3;98;67;82,5;3,2;3;3,1;1011;1004;1007,5;26;11,4;18,7
2024-05-02 00:00:00;Castellón-N;34;23,8;28,9;86;52;69;6,1;0,6;3,3;1010,1;1007,2;1008,6;22,5;13;17,7
2024-05-02 00:00:00;Benicàssim;24,9;12,7;18,8;83;64;73,5;6;5,8;5,9;1016,3;1009,9;1013,1;12,4;4,3;8,3
2024-05-02 00:00:00;Villarreal;20,8;10,8;15,8;80;57;68,5;8,1;1,4;4,7;1017,6;1011,5;1014,6;21,9;10,7;16,3
2024-05-02 00:00:00;Segorbe;26,5;13,1;19,8;92;60;76;0;0;0;1019;1012,2;1015,6;21,6;8,2;14,9
2024-05-02 00:00:00;Morella;25,9;15,5;20,7;98;55;76,5;0;0;0;1014,6;1010,9;1012,8;14,1;0;7
2024-05-03 00:00:00;Castellón-N;27,5;17,6;22,6;98;46;72;2,9;1,7;2,3;1010,9;1005,9;1008,4;24,3;20,1;22,2
2024-05-03 00:00:00;Benicàssim;24,7;15,6;20,1;95;66;80,5;0,5;0,2;0,3;1024,6;1020,3;1022,4;21,5;5,5;13,5
2024-05-03 00:00:00;Villarreal;22,2;8,6;15,4;87;47;67;7,3;2,2;4,8;1016,5;1011,7;1014,1;16,9;6,7;11,8
2024-05-03 00:00:00;Segorbe;29,5;19,5;24,5;86;66;76;6,2;1;3,6;1013,7;1006,8;1010,3;26,1;18,1;22,1
2024-05-03 00:00:00;Morella;21,7;10,9;16,3;94;49;71,5;5,4;5,3;5,4;1013,7;1010,5;1012,1;18,7;3,8;11,3
2024-05-04 00:00:00;Castellón-N;17,9;11,1;14,5;89;60;74,5;2,9;2,6;2,7;1017,2;1009,8;1013,5;11,2;0;5,6
2024-05-04 00:00:00;Benicàssim;23,4;12;17,7;88;65;76,5;2;0,6;1,3;1020,8;1018,9;1019,9;20,2;13,4;16,8
2024-05-04 00:00:00;Villarreal;27,5;16;21,8;88;57;72,5;0,4;0,1;0,3;1021,8;1020,1;1020,9;23,1;10,2;16,6
2024-05-04 00:00:00;Segorbe;23,7;16,1;19,9;86;50;68;0;0;0;1014,1;1009,2;1011,6;23,6;15,5;19,5
2024-05-04 00:00:00;Morella;21,6;11,4;16,5;85;67;76;8,9;0,9;4,9;1016,6;1013,7;1015,2;25,1;17,9;21,5
2024-05-05 00:00:00;Castellón-N;21,6;12,8;17,2;91;66;78,5;3;0,1;1,5;1015;1012,6;1013,8;23,6;13,8;18,7
2024-05-05 00:00:00;Benicàssim;30,8;22,2;26,5;84;65;74,5;1,9;1,3;1,6;1015,8;1011,2;1013,5;15,6;0,4;8
2024-05-05 00:00:00;Villarreal;19,9;11,3;15,6;81;48;64,5;0;0;0;1021,4;1015,1;1018,2;24,5;12,8;18,7
2024-05-05 00:00:00;Segorbe;24,2;16,3;20,3;84;59;71,5;0;0;0;1017,4;1010,8;1014,1;27,4;16,3;21,8
2024-05-05 00:00:00;Morella;29,6;20,2;24,9;89;67;78;3,4;1,9;2,7;1016,3;1013,5;1014,9;15,6;3,7;9,6
2024-05-06 00:00:00;Castellón-N;29,4;21,4;25,4;95;48;71,5;0,4;0,3;0,3;1022,1;1015,5;1018,8;24;8,3;16,1
2024-05-06 00:00:00;Benicàssim;21,5;13,5;17,5;85;49;67;1,2;0,8;1;1014;1010,1;1012;23,9;12,9;18,4
2024-05-06 00:00:00;Villarreal;22;10,8;16,4;84;52;68;0;0;0;1012,5;1012;1012,3;14,5;6,8;10,7
2024-05-06 00:00:00;Segorbe;25,4;17,3;21,3;89;41;65;0;0;0;1015,9;1010;1012,9;22;12;17
2024-05-06 00:00:00;Morella;17,3;8,5;12,9;99;53;76;0,8;0,7;0,7;1022,1;1015,5;1018,8;15,1;3;9
2024-05-07 00:00:00;Castellón-N;28,2;19,8;24;95;63;79;1,5;1,1;1,3;1017,3;1011,8;1014,6;18,9;9;13,9
2024-05-07 00:00:00;Benicàssim;21,4;10,2;15,8;98;47;72,5;2,5;1,6;2,1;1009,2;1006;1007,6;9;0;4,5
2024-05-07 00:00:00;Villarreal;18,9;8,7;13,8;92;67;79,5;3,8;2,2;3;1014,7;1006,3;1010,5;28,6;15,6;22,1
2024-05-07 00:00:00;Segorbe;26,7;18,7;22,7;97;52;74,5;1,5;0,1;0,8;1011,8;1007,2;1009,5;20,8;10,1;15,5
2024-05-07 00:00:00;Morella;27,5;18,6;23;90;65;77,5;6,9;0,9;3,9;1017,2;1014,9;1016,1;16,1;4,6;10,4
2024-05-08 00:00:00;Castellón-N;31,7;24,1;27,9;99;62;80,5;2,6;1,1;1,8;1013,3;1011,4;1012,3;23,1;9,7;16,4
2024-05-08 00:00:00;Benicàssim;24,6;13,8;19,2;86;69;77,5;0;0;0;1020,1;1014,4;1017,2;22,5;7,9;15,2
2024-05-08 00:00:00;Villarreal;19,7;10,8;15,3;94;62;78;0,3;0;0,2;1014,1;1011;1012,6;20,3;9,8;15,1
2024-05-08 00:00:00;Segorbe;29,7;18,9;24,3;86;48;67;3;2,6;2,8;1011,4;1005,8;1008,6;18,3;3,3;10,8
2024-05-08 00:00:00;Morella;31,7;20,4;26,1;81;67;74;1,7;1,2;1,5;1013,9;1008,7;1011,3;21,1;9,7;15,4
2024-05-09 00:00:00;Castellón-N;29,6;21;25,3;98;68;83;6,4;6,1;6,2;1013;1008,3;1010,7;19,5;9,4;14,4
